id,postal_code,region,province,type_of_property,price,number_of_bedrooms,surface,kitchen_type,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building,priceperm2
10140038,1180,Brussels,Brussels,HOUSE,559000.0,3.0,201.0,1.0,0.0,0,,,,,0.0,2.0,,2.0,2781.094527363184
9937809,8790,Flanders,West Flanders,APARTMENT,589000.0,3.0,157.0,1.0,0.0,0,1.0,49.0,,,,4.0,0.0,3.0,3751.5923566878982
9888287,9420,Flanders,East Flanders,HOUSE,445000.0,3.0,162.0,2.5,,0,1.0,,,,345.0,3.0,,3.0,2746.9135802469136
10086146,3080,Flanders,Flemish Brabant,HOUSE,1195000.0,4.0,255.0,2.0,0.0,0,1.0,,,,1300.0,4.0,0.0,3.0,4686.274509803921
10073449,3300,Flanders,Flemish Brabant,APARTMENT,185000.0,2.0,70.0,1.0,0.0,0,,,,,,4.0,,2.0,2642.8571428571427
10066047,1000,Brussels,Brussels,APARTMENT,480000.0,1.0,77.0,1.5,1.0,0,,,,,,2.0,0.0,3.0,6233.766233766234
10012742,6840,Wallonia,Luxembourg,HOUSE,350000.0,4.0,296.0,1.0,0.0,0,1.0,,1.0,1131.0,2081.0,4.0,0.0,,1182.4324324324325
9931382,4032,Wallonia,Liège,HOUSE,119000.0,4.0,135.0,,0.0,0,1.0,9.0,,,69.0,2.0,0.0,0.0,881.4814814814815
9797831,7800,Wallonia,Hainaut,APARTMENT,223800.0,2.0,84.0,1.0,0.0,0,1.0,16.0,,,,,,,2664.285714285714
9967926,9100,Flanders,East Flanders,HOUSE,1350000.0,8.0,578.0,1.0,0.0,0,1.0,,,,1936.0,4.0,,2.0,2335.6401384083047
9990548,1080,Brussels,Brussels,APARTMENT,300000.0,3.0,120.0,1.0,0.0,0,1.0,4.0,,,,,0.0,2.0,2500.0
10102835,7100,Wallonia,Hainaut,HOUSE,150000.0,1.0,228.0,0.0,0.0,0,,,,,169.0,2.0,,1.5,657.8947368421053
10106466,2018,Flanders,Antwerp,APARTMENT,379000.0,2.0,98.0,,,0,1.0,16.0,,,,,0.0,2.0,3867.3469387755104
9937383,4350,Wallonia,Liège,HOUSE,349000.0,4.0,249.0,1.0,0.0,0,1.0,,1.0,,2626.0,4.0,,2.0,1401.6064257028113
10064719,3090,Flanders,Flemish Brabant,HOUSE,490000.0,3.0,110.0,2.5,0.0,0,1.0,,,,486.0,4.0,0.0,3.0,4454.545454545455
10098547,9130,Flanders,East Flanders,APARTMENT,266000.0,2.0,92.0,1.0,0.0,0,1.0,10.0,1.0,61.0,,2.0,,,2891.304347826087
10097592,8400,Flanders,West Flanders,APARTMENT,259000.0,1.0,60.0,2.0,0.0,0,,,,,,,0.0,3.0,4316.666666666667
10073440,1800,Flanders,Flemish Brabant,HOUSE,649000.0,6.0,310.0,1.0,,0,,,1.0,150.0,310.0,3.0,0.0,2.0,2093.548387096774
9792750,1081,Brussels,Brussels,APARTMENT,319000.0,2.0,115.0,2.0,,0,1.0,2.0,,,,,0.0,2.0,2773.913043478261
9984898,9971,Flanders,East Flanders,HOUSE,575000.0,4.0,190.0,,0.0,0,,,1.0,,1010.0,4.0,0.0,2.0,3026.315789473684
10080503,2630,Flanders,Antwerp,APARTMENT,349000.0,2.0,80.0,,,0,,,1.0,63.0,,,,,4362.5
9972534,3960,Flanders,Limburg,APARTMENT,257210.0,2.0,108.0,,0.0,0,1.0,10.0,,,,2.0,,,2381.574074074074
10038527,2100,Flanders,Antwerp,APARTMENT,215000.0,2.0,90.0,1.0,,0,1.0,10.0,,,,2.0,,,2388.8888888888887
9837629,1930,Flanders,Flemish Brabant,APARTMENT,355000.0,2.0,107.0,2.0,0.0,0,1.0,6.0,,,,2.0,,,3317.7570093457944
10120165,1180,Brussels,Brussels,HOUSE,850000.0,3.0,250.0,2.0,,0,1.0,,1.0,11.0,120.0,2.0,0.0,2.0,3400.0
10097176,7530,Wallonia,Hainaut,HOUSE,160000.0,2.0,134.0,,0.0,0,1.0,,,,125.0,3.0,,2.0,1194.0298507462687
9668643,6040,Wallonia,Hainaut,HOUSE,134999.0,3.0,142.0,1.0,0.0,0,1.0,15.0,1.0,85.0,204.0,3.0,0.0,1.5,950.6971830985915
10109670,3270,Flanders,Flemish Brabant,HOUSE,325000.0,3.0,195.0,1.5,0.0,0,1.0,,,,679.0,4.0,0.0,2.0,1666.6666666666667
10145711,3800,Flanders,Limburg,APARTMENT,179999.0,1.0,50.0,1.0,0.0,0,1.0,4.0,,,,2.0,,,3599.98
10104038,6792,Wallonia,Luxembourg,APARTMENT,299000.0,3.0,133.0,2.0,0.0,0,1.0,6.0,,,,4.0,,,2248.1203007518798
9623100,3970,Flanders,Limburg,APARTMENT,227000.0,4.0,167.0,1.0,0.0,0,1.0,,,,,2.0,,2.0,1359.2814371257484
10038970,5000,Wallonia,Namur,HOUSE,249000.0,4.0,210.0,,,0,1.0,40.0,1.0,,754.0,3.0,,3.0,1185.7142857142858
10135360,2020,Flanders,Antwerp,APARTMENT,335000.0,2.0,100.0,1.5,,0,1.0,20.0,1.0,70.0,,2.0,0.0,3.0,3350.0
10112663,2000,Flanders,Antwerp,APARTMENT,249000.0,1.0,44.0,,0.0,0,1.0,9.0,,,,2.0,,3.0,5659.090909090909
9986284,1090,Brussels,Brussels,APARTMENT,225000.0,2.0,83.0,2.5,,0,1.0,14.0,,,,,0.0,3.0,2710.843373493976
9735501,7140,Wallonia,Hainaut,APARTMENT,152900.0,2.0,87.0,1.0,0.0,0,,,,,,,0.0,,1757.471264367816
9880752,3460,Flanders,Flemish Brabant,HOUSE,394940.0,3.0,189.0,,0.0,0,,,,,322.0,3.0,,3.0,2089.6296296296296
10118095,9500,Flanders,East Flanders,HOUSE,162000.0,2.0,118.0,1.0,0.0,0,,,,,60.0,2.0,,1.5,1372.8813559322034
10066433,8400,Flanders,West Flanders,APARTMENT,565000.0,3.0,106.0,,,0,1.0,,,,,,0.0,3.0,5330.188679245283
10103790,1080,Brussels,Brussels,HOUSE,450000.0,4.0,230.0,1.0,0.0,0,1.0,25.0,,,110.0,2.0,0.0,1.5,1956.5217391304348
10074012,7522,Wallonia,Hainaut,HOUSE,262000.0,4.0,180.0,1.0,0.0,0,1.0,55.0,,,650.0,3.0,0.0,3.0,1455.5555555555557
10073234,9000,Flanders,East Flanders,HOUSE,725000.0,3.0,595.0,1.0,0.0,0,1.0,41.0,1.0,41.0,332.0,2.0,,2.0,1218.4873949579833
10074453,9500,Flanders,East Flanders,HOUSE,329000.0,4.0,224.0,1.0,0.0,0,1.0,,1.0,,898.0,3.0,,1.5,1468.75
10068736,3000,Flanders,Flemish Brabant,APARTMENT,239000.0,1.0,62.0,1.0,1.0,0,1.0,2.0,,,,,,2.0,3854.8387096774195
10109764,4020,Wallonia,Liège,HOUSE,431845.0,5.0,169.0,2.5,,0,1.0,24.0,,,565.0,3.0,,,2555.2958579881656
10090720,2490,Flanders,Antwerp,HOUSE,319000.0,2.0,147.0,1.0,,0,,,1.0,,1471.0,,0.0,2.0,2170.0680272108843
9753077,1755,Flanders,Flemish Brabant,HOUSE,670000.0,4.0,235.0,1.0,0.0,0,1.0,30.0,1.0,,0.0,4.0,,2.0,2851.063829787234
10132956,3600,Flanders,Limburg,HOUSE,574000.0,5.0,240.0,1.0,,1,1.0,16.0,1.0,2600.0,3000.0,4.0,0.0,,2391.6666666666665
10046074,7712,Wallonia,Hainaut,HOUSE,185000.0,2.0,166.0,,0.0,0,,,,,0.0,,,3.0,1114.4578313253012
10130725,1840,Flanders,Flemish Brabant,HOUSE,370000.0,4.0,170.0,,0.0,0,,,,,1057.0,4.0,0.0,2.0,2176.470588235294
9810913,7970,Wallonia,Hainaut,HOUSE,250000.0,3.0,165.0,1.0,0.0,1,1.0,,1.0,,1035.0,3.0,,2.0,1515.1515151515152
10063297,2830,Flanders,Antwerp,APARTMENT,230000.0,2.0,83.0,2.0,0.0,0,1.0,9.0,,,,,,,2771.0843373493976
10029271,4821,Wallonia,Liège,HOUSE,150000.0,2.0,70.0,,0.0,0,1.0,10.0,1.0,90.0,140.0,2.0,,1.5,2142.8571428571427
9978332,4420,Wallonia,Liège,HOUSE,225000.0,3.0,165.0,1.0,0.0,0,1.0,,1.0,200.0,350.0,2.0,,3.0,1363.6363636363637
10011587,3800,Flanders,Limburg,HOUSE,129000.0,4.0,117.0,0.0,,0,1.0,11.0,,,68.0,2.0,,1.0,1102.5641025641025
9967368,9300,Flanders,East Flanders,APARTMENT,134000.0,1.0,52.0,1.0,0.0,0,,,,,,2.0,,,2576.923076923077
10091717,4430,Wallonia,Liège,HOUSE,268280.0,3.0,170.0,,,0,,,1.0,,450.0,3.0,,,1578.1176470588234
10150406,6700,Wallonia,Luxembourg,HOUSE,550000.0,2.0,190.0,2.0,,1,1.0,50.0,,,0.0,3.0,0.0,2.0,2894.7368421052633
9933753,1060,Brussels,Brussels,APARTMENT,220000.0,1.0,45.0,1.0,0.0,0,,,,,,2.0,0.0,2.0,4888.888888888889
10133081,2800,Flanders,Antwerp,APARTMENT,268000.0,1.0,84.0,1.0,,0,1.0,6.0,,,,2.0,0.0,2.0,3190.4761904761904
10115042,8000,Flanders,West Flanders,HOUSE,299000.0,3.0,180.0,1.0,0.0,0,1.0,,1.0,,302.0,,0.0,2.0,1661.111111111111
10140341,9450,Flanders,East Flanders,HOUSE,412000.0,3.0,234.0,1.0,0.0,0,1.0,,1.0,,438.0,,0.0,2.0,1760.6837606837607
10121773,2660,Flanders,Antwerp,APARTMENT,216000.0,3.0,90.0,1.0,0.0,0,1.0,,,,,,,2.0,2400.0
9876155,2000,Flanders,Antwerp,HOUSE,2385000.0,5.0,420.0,,,0,1.0,,,,0.0,2.0,0.0,,5678.571428571428
10001556,5570,Wallonia,Namur,HOUSE,298000.0,4.0,155.0,0.0,0.0,0,,,1.0,,700.0,3.0,,,1922.5806451612902
10084078,5540,Wallonia,Namur,HOUSE,160000.0,2.0,75.0,2.0,0.0,0,1.0,23.0,1.0,800.0,733.0,,0.0,2.0,2133.3333333333335
10072591,8790,Flanders,West Flanders,APARTMENT,259000.0,1.0,75.0,,0.0,0,1.0,20.0,,,,,0.0,2.0,3453.3333333333335
10128445,7301,Wallonia,Hainaut,HOUSE,165000.0,2.0,149.0,,0.0,0,1.0,15.0,1.0,185.0,265.0,2.0,,2.0,1107.3825503355704
10067683,7110,Wallonia,Hainaut,HOUSE,298250.0,3.0,128.0,,,0,,,1.0,,1154.0,3.0,,,2330.078125
9531001,2880,Flanders,Antwerp,APARTMENT,199000.0,1.0,62.0,,,0,1.0,,,,,,0.0,,3209.6774193548385
10148813,3350,Flanders,Flemish Brabant,HOUSE,285000.0,3.0,260.0,1.0,0.0,0,1.0,15.0,1.0,1150.0,1433.0,4.0,1.0,1.0,1096.1538461538462
10055033,9140,Flanders,East Flanders,APARTMENT,699000.0,3.0,235.0,,,1,1.0,,,,,,0.0,,2974.468085106383
10032303,8860,Flanders,West Flanders,HOUSE,354000.0,3.0,150.0,,,0,,,1.0,,840.0,,0.0,1.0,2360.0
10135971,1000,Brussels,Brussels,HOUSE,1195000.0,5.0,245.0,2.0,0.0,0,1.0,74.0,,,0.0,2.0,0.0,2.0,4877.551020408163
10085218,3640,Flanders,Limburg,HOUSE,303000.0,3.0,152.0,,0.0,0,,,1.0,291.0,291.0,3.0,,,1993.421052631579
10117093,3960,Flanders,Limburg,HOUSE,259000.0,4.0,185.0,,,0,,,1.0,,1119.0,,0.0,1.0,1400.0
8756251,8540,Flanders,West Flanders,APARTMENT,315500.0,2.0,112.0,,0.0,0,1.0,13.0,,,,2.0,0.0,2.0,2816.964285714286
9643357,9000,Flanders,East Flanders,HOUSE,589000.0,3.0,149.0,,,0,,,,,0.0,2.0,,3.0,3953.020134228188
9988944,1190,Brussels,Brussels,APARTMENT,145000.0,0.0,30.0,,,0,,,,,,2.0,,2.0,4833.333333333333
10121779,2930,Flanders,Antwerp,HOUSE,499000.0,3.0,125.0,,0.0,0,,,,,438.0,3.0,,2.0,3992.0
10053608,9255,Flanders,East Flanders,HOUSE,125000.0,2.0,111.0,1.0,0.0,0,1.0,,,,211.0,2.0,,1.5,1126.126126126126
9849548,8301,Flanders,West Flanders,APARTMENT,329000.0,2.0,88.0,1.0,0.0,0,1.0,4.0,,,,2.0,0.0,2.0,3738.6363636363635
10089515,3321,Flanders,Flemish Brabant,HOUSE,285000.0,4.0,183.0,,0.0,0,1.0,19.0,,,93.0,2.0,0.0,2.0,1557.377049180328
9921537,3080,Flanders,Flemish Brabant,HOUSE,3350000.0,7.0,580.0,2.0,,0,1.0,,,,4680.0,4.0,1.0,1.0,5775.862068965517
10134412,2490,Flanders,Antwerp,APARTMENT,305000.0,3.0,120.0,1.0,0.0,0,1.0,20.0,,,,3.0,,,2541.6666666666665
10147691,1480,Wallonia,Walloon Brabant,APARTMENT,289000.0,2.0,101.0,2.0,,0,1.0,22.0,,,,,,,2861.3861386138615
9009632,4100,Wallonia,Liège,APARTMENT,229500.0,2.0,88.0,1.0,0.0,0,1.0,11.0,,,,4.0,,,2607.9545454545455
10113436,2100,Flanders,Antwerp,HOUSE,270000.0,3.0,160.0,,0.0,0,,,,,135.0,2.0,0.0,1.5,1687.5
10076980,2660,Flanders,Antwerp,APARTMENT,215000.0,2.0,96.0,,0.0,0,1.0,21.0,,,,,,2.0,2239.5833333333335
9587553,1930,Flanders,Flemish Brabant,HOUSE,1250000.0,8.0,610.0,,,0,1.0,,,,0.0,3.0,,2.0,2049.1803278688526
9702534,4367,Wallonia,Liège,APARTMENT,246945.0,2.0,87.0,1.0,0.0,0,1.0,,,,,,0.0,3.0,2838.448275862069
10023192,1800,Flanders,Flemish Brabant,HOUSE,549000.0,4.0,260.0,2.0,0.0,0,1.0,,,,246.0,2.0,,3.0,2111.5384615384614
10093116,9200,Flanders,East Flanders,HOUSE,115000.0,2.0,131.0,0.0,,0,1.0,12.0,1.0,70.0,149.0,2.0,,1.0,877.8625954198474
10057609,4020,Wallonia,Liège,HOUSE,187000.0,3.0,111.0,,,0,1.0,8.0,1.0,139.0,180.0,3.0,,2.0,1684.6846846846847
10150937,8790,Flanders,West Flanders,HOUSE,215000.0,2.0,105.0,,0.0,0,1.0,,,,105.0,,,2.0,2047.6190476190477
10136134,9000,Flanders,East Flanders,HOUSE,250000.0,4.0,115.0,,0.0,0,1.0,6.0,,,46.0,2.0,0.0,1.5,2173.913043478261
10125618,1932,Flanders,Flemish Brabant,HOUSE,485000.0,4.0,170.0,1.0,,0,,,1.0,61.0,135.0,2.0,0.0,2.0,2852.9411764705883
10001764,6240,Wallonia,Hainaut,APARTMENT,187500.0,2.0,83.0,,0.0,0,1.0,,,,,,,,2259.0361445783133
9209478,9300,Flanders,East Flanders,APARTMENT,120000.0,1.0,65.0,1.0,0.0,0,1.0,15.0,,,,2.0,,1.5,1846.1538461538462
9179845,1050,Brussels,Brussels,APARTMENT,1537000.0,2.0,160.0,2.0,0.0,0,1.0,91.0,,,,4.0,0.0,3.0,9606.25
10090840,1030,Brussels,Brussels,HOUSE,1490000.0,12.0,600.0,2.5,,0,1.0,,1.0,60.0,468.0,2.0,0.0,1.0,2483.3333333333335
10092957,6031,Wallonia,Hainaut,APARTMENT,606780.0,2.0,114.0,2.5,0.0,0,1.0,,,,,2.0,0.0,2.0,5322.631578947368
9857599,9160,Flanders,East Flanders,APARTMENT,265000.0,1.0,89.0,2.0,0.0,0,1.0,24.0,,,,2.0,,3.0,2977.5280898876404
10035767,2200,Flanders,Antwerp,APARTMENT,349900.0,3.0,149.0,1.0,0.0,0,1.0,27.0,,,,2.0,,,2348.3221476510066
9976199,9240,Flanders,East Flanders,APARTMENT,300000.0,3.0,86.0,2.0,,0,1.0,14.0,,,,2.0,,3.0,3488.3720930232557
9901889,9200,Flanders,East Flanders,APARTMENT,450000.0,2.0,107.0,,,0,1.0,,1.0,,,,0.0,,4205.607476635514
10142411,7911,Wallonia,Hainaut,HOUSE,450000.0,4.0,230.0,1.0,,0,,,1.0,,4454.0,4.0,,1.0,1956.5217391304348
10130830,2000,Flanders,Antwerp,APARTMENT,425000.0,3.0,173.0,,0.0,0,1.0,,,,,2.0,0.0,2.0,2456.6473988439307
10117209,1030,Brussels,Brussels,HOUSE,720000.0,4.0,415.0,1.0,0.0,0,,,,,155.0,2.0,0.0,2.0,1734.9397590361446
10068596,2600,Flanders,Antwerp,APARTMENT,265000.0,1.0,72.0,1.0,,0,,,1.0,,,,0.0,3.0,3680.5555555555557
10111591,9200,Flanders,East Flanders,HOUSE,179900.0,3.0,163.0,1.0,0.0,0,,,1.0,,130.0,2.0,,1.5,1103.6809815950921
10021044,7060,Wallonia,Hainaut,HOUSE,145000.0,2.0,90.0,1.0,0.0,0,,,1.0,40.0,130.0,3.0,,,1611.111111111111
9932883,6590,Wallonia,Hainaut,HOUSE,100000.0,2.0,87.0,0.0,0.0,0,,,1.0,260.0,432.0,3.0,0.0,1.0,1149.4252873563219
10118690,9140,Flanders,East Flanders,APARTMENT,235000.0,3.0,112.0,,0.0,0,1.0,4.0,,,,2.0,0.0,2.0,2098.214285714286
10110014,5550,Wallonia,Namur,HOUSE,290000.0,5.0,295.0,0.0,0.0,0,1.0,,1.0,2593.0,2593.0,4.0,0.0,,983.0508474576271
9513017,8500,Flanders,West Flanders,APARTMENT,795300.0,2.0,113.0,,0.0,0,1.0,62.0,1.0,,,,0.0,,7038.053097345132
9628418,1000,Brussels,Brussels,APARTMENT,325000.0,2.0,100.0,1.0,0.0,0,1.0,,1.0,50.0,,2.0,,2.0,3250.0
10005918,6690,Wallonia,Luxembourg,HOUSE,395000.0,4.0,173.0,1.0,0.0,0,1.0,45.0,,,2070.0,4.0,,3.0,2283.2369942196533
10002555,9120,Flanders,East Flanders,HOUSE,399000.0,4.0,147.0,,,0,1.0,,1.0,,151.0,,0.0,,2714.285714285714
10090849,4420,Wallonia,Liège,HOUSE,269000.0,5.0,247.0,,0.0,0,,,1.0,50.0,170.0,3.0,0.0,2.0,1089.068825910931
9708641,2870,Flanders,Antwerp,APARTMENT,235000.0,2.0,75.0,2.0,0.0,0,1.0,7.0,,,,,,3.0,3133.3333333333335
10114312,8820,Flanders,West Flanders,APARTMENT,169000.0,2.0,89.0,1.0,0.0,0,,,,,,,0.0,2.0,1898.876404494382
10010491,8700,Flanders,West Flanders,HOUSE,268000.0,2.0,101.0,,,0,,,,,332.0,,0.0,,2653.4653465346537
10086057,5300,Wallonia,Namur,APARTMENT,149000.0,2.0,68.0,1.0,0.0,0,1.0,27.0,,,,2.0,0.0,2.0,2191.176470588235
10086152,6110,Wallonia,Hainaut,HOUSE,450000.0,4.0,300.0,1.0,,1,1.0,100.0,1.0,1800.0,2170.0,4.0,0.0,3.0,1500.0
9228950,6020,Wallonia,Hainaut,HOUSE,310000.0,7.0,356.0,1.0,0.0,0,,,,,0.0,2.0,,2.0,870.7865168539325
10146369,8860,Flanders,West Flanders,HOUSE,375000.0,3.0,207.0,1.0,,0,,,,,420.0,,0.0,2.0,1811.5942028985507
9887102,6041,Wallonia,Hainaut,HOUSE,169000.0,3.0,102.0,2.0,,0,1.0,,,,150.0,2.0,,3.0,1656.862745098039
10092120,8300,Flanders,West Flanders,APARTMENT,445000.0,1.0,56.0,,0.0,0,,,,,,,0.0,3.0,7946.428571428572
9695437,1932,Flanders,Flemish Brabant,HOUSE,520000.0,3.0,150.0,2.5,0.0,0,1.0,,1.0,495.0,495.0,3.0,0.0,2.0,3466.6666666666665
10134380,9000,Flanders,East Flanders,APARTMENT,235000.0,3.0,87.0,,0.0,0,1.0,,,,,2.0,0.0,,2701.1494252873563
9951005,2070,Flanders,Antwerp,HOUSE,199000.0,2.0,101.0,1.0,0.0,1,,,,,60.0,2.0,0.0,1.0,1970.2970297029703
10128810,7160,Wallonia,Hainaut,HOUSE,199000.0,3.0,150.0,,0.0,0,1.0,20.0,1.0,400.0,980.0,4.0,,1.0,1326.6666666666667
9837718,8900,Flanders,West Flanders,APARTMENT,224800.0,1.0,74.0,,0.0,0,1.0,9.0,,,,2.0,0.0,3.0,3037.837837837838
9842713,1040,Brussels,Brussels,APARTMENT,375000.0,2.0,103.0,,0.0,0,1.0,25.0,,,,2.0,,2.0,3640.776699029126
9910256,8300,Flanders,West Flanders,APARTMENT,675000.0,2.0,70.0,,1.0,0,,,,,,2.0,,2.0,9642.857142857143
10142452,2910,Flanders,Antwerp,APARTMENT,329000.0,3.0,240.0,,0.0,0,1.0,,,,,2.0,,,1370.8333333333333
9835117,1000,Brussels,Brussels,APARTMENT,229000.0,2.0,72.0,,0.0,0,1.0,,,,,,,,3180.5555555555557
10001016,4800,Wallonia,Liège,HOUSE,279000.0,3.0,155.0,1.0,0.0,0,1.0,30.0,1.0,200.0,260.0,2.0,0.0,2.0,1800.0
10052513,9240,Flanders,East Flanders,APARTMENT,360000.0,3.0,183.0,2.0,1.0,0,,,,,,2.0,0.0,3.0,1967.2131147540983
10125005,1070,Brussels,Brussels,APARTMENT,645000.0,4.0,197.0,2.0,0.0,0,1.0,21.0,,,,,0.0,3.0,3274.1116751269037
10111284,2920,Flanders,Antwerp,HOUSE,397000.0,3.0,186.0,,0.0,0,1.0,,1.0,,346.0,3.0,,1.5,2134.4086021505377
10138399,2018,Flanders,Antwerp,APARTMENT,129900.0,1.0,33.0,1.0,0.0,0,1.0,1.0,,,,2.0,,2.0,3936.3636363636365
10000548,8300,Flanders,West Flanders,APARTMENT,1695000.0,3.0,153.0,,,0,1.0,,,,,,0.0,,11078.43137254902
10013684,4040,Wallonia,Liège,HOUSE,179000.0,4.0,135.0,1.0,0.0,0,,,,,314.0,3.0,,,1325.9259259259259
9530551,7911,Wallonia,Hainaut,HOUSE,385000.0,4.0,310.0,1.0,,0,,,,,9681.0,4.0,,2.0,1241.9354838709678
10128539,1180,Brussels,Brussels,HOUSE,1325000.0,5.0,265.0,2.5,,0,1.0,,,,430.0,3.0,0.0,2.0,5000.0
10141149,1070,Brussels,Brussels,APARTMENT,220000.0,1.0,66.0,,,0,,,,,,4.0,,3.0,3333.3333333333335
10083134,8530,Flanders,West Flanders,HOUSE,260000.0,3.0,175.0,,,0,1.0,,,,600.0,4.0,,1.5,1485.7142857142858
10010603,1341,Wallonia,Walloon Brabant,HOUSE,890000.0,3.0,275.0,1.5,,1,1.0,25.0,1.0,3500.0,5200.0,4.0,1.0,2.0,3236.3636363636365
10131341,5310,Wallonia,Namur,HOUSE,190000.0,3.0,148.0,,0.0,0,1.0,,1.0,,600.0,3.0,,1.5,1283.7837837837837
10054478,4960,Wallonia,Liège,HOUSE,299000.0,8.0,788.0,1.0,,0,1.0,,1.0,1873.0,2319.0,4.0,0.0,1.5,379.44162436548226
10119773,2500,Flanders,Antwerp,APARTMENT,417600.0,1.0,127.0,,,0,1.0,23.0,,,,,,,3288.1889763779527
9192141,9700,Flanders,East Flanders,HOUSE,685000.0,4.0,368.0,,0.0,0,,,,,0.0,3.0,0.0,3.0,1861.4130434782608
10000620,8510,Flanders,West Flanders,HOUSE,495000.0,5.0,327.0,1.0,0.0,0,1.0,25.0,,,862.0,4.0,0.0,1.5,1513.7614678899083
9009624,4100,Wallonia,Liège,APARTMENT,251300.0,2.0,97.0,1.0,0.0,0,1.0,8.0,,,,4.0,,,2590.721649484536
10055741,2320,Flanders,Antwerp,HOUSE,1275000.0,5.0,345.0,2.5,0.0,0,1.0,,,,2223.0,4.0,0.0,2.0,3695.6521739130435
10088534,8570,Flanders,West Flanders,APARTMENT,174000.0,2.0,89.0,1.0,0.0,0,1.0,25.0,,,,2.0,0.0,3.0,1955.056179775281
10134743,2660,Flanders,Antwerp,APARTMENT,175000.0,2.0,76.0,1.0,0.0,0,1.0,4.0,,,,2.0,,1.5,2302.6315789473683
10145532,2930,Flanders,Antwerp,APARTMENT,349000.0,2.0,74.0,1.0,0.0,0,1.0,2.0,,,,2.0,0.0,3.0,4716.216216216216
9763757,6031,Wallonia,Hainaut,HOUSE,119000.0,3.0,161.0,1.0,0.0,0,,,,,127.0,2.0,0.0,1.5,739.1304347826087
10087158,8200,Flanders,West Flanders,APARTMENT,179500.0,2.0,129.0,,0.0,0,,,,,,2.0,0.0,1.5,1391.4728682170542
10128918,2018,Flanders,Antwerp,APARTMENT,349000.0,2.0,90.0,1.0,0.0,0,,,,,,2.0,,2.0,3877.777777777778
9962163,6767,Wallonia,Luxembourg,HOUSE,62000.0,2.0,102.0,,0.0,0,,,,,425.0,,0.0,1.0,607.843137254902
9405628,7971,Wallonia,Hainaut,HOUSE,179000.0,3.0,166.0,1.0,0.0,0,,,1.0,1000.0,1240.0,2.0,,1.0,1078.313253012048
10135413,1500,Flanders,Flemish Brabant,HOUSE,339000.0,2.0,190.0,1.0,0.0,0,,,,,90.0,2.0,,1.5,1784.2105263157894
9917836,1435,Wallonia,Walloon Brabant,HOUSE,295000.0,4.0,150.0,1.0,0.0,1,1.0,20.0,1.0,555.0,555.0,4.0,,1.0,1966.6666666666667
9145022,6840,Wallonia,Luxembourg,HOUSE,295000.0,3.0,151.0,2.0,0.0,0,1.0,21.0,1.0,1300.0,1375.0,4.0,0.0,3.0,1953.6423841059602
10108695,8000,Flanders,West Flanders,HOUSE,379000.0,6.0,226.0,1.0,0.0,0,1.0,,,,193.0,2.0,0.0,1.5,1676.9911504424779
10127746,9472,Flanders,East Flanders,HOUSE,255000.0,4.0,230.0,0.0,,0,,,1.0,,342.0,,0.0,1.0,1108.695652173913
10119697,1700,Flanders,Flemish Brabant,HOUSE,872417.0,3.0,258.0,,0.0,0,1.0,,,,649.0,4.0,,3.0,3381.4612403100773
9552832,2870,Flanders,Antwerp,HOUSE,277000.0,2.0,80.0,,,0,1.0,,1.0,,723.0,,0.0,,3462.5
9636144,9000,Flanders,East Flanders,APARTMENT,430000.0,2.0,107.0,,,0,,,,,,2.0,,3.0,4018.691588785047
9348648,1050,Brussels,Brussels,APARTMENT,435000.0,2.0,115.0,2.0,0.0,0,,,,,,3.0,0.0,2.0,3782.608695652174
10101528,8020,Flanders,West Flanders,HOUSE,615000.0,4.0,257.0,2.5,0.0,0,,,,,2186.0,,0.0,3.0,2392.9961089494163
10059165,8610,Flanders,West Flanders,HOUSE,340000.0,5.0,268.0,,0.0,0,,,1.0,,864.0,,0.0,,1268.6567164179105
9960476,2500,Flanders,Antwerp,APARTMENT,190000.0,1.0,66.0,2.0,,0,1.0,,,,,,,3.0,2878.787878787879
10128301,8000,Flanders,West Flanders,APARTMENT,236215.0,2.0,68.0,2.5,0.0,0,1.0,7.0,,,,4.0,,3.0,3473.75
10149594,8000,Flanders,West Flanders,APARTMENT,269000.0,2.0,95.0,1.0,1.0,0,1.0,4.0,,,,2.0,0.0,2.0,2831.5789473684213
9946892,1652,Flanders,Flemish Brabant,HOUSE,790000.0,4.0,220.0,2.0,0.0,0,1.0,10.0,1.0,650.0,1088.0,4.0,,3.0,3590.909090909091
10113748,9820,Flanders,East Flanders,HOUSE,365000.0,3.0,129.0,1.0,0.0,0,,,,,749.0,3.0,,0.0,2829.4573643410854
10112565,9500,Flanders,East Flanders,HOUSE,617200.0,3.0,208.0,2.0,0.0,0,1.0,9.0,,,60.0,2.0,,3.0,2967.3076923076924
10097926,2230,Flanders,Antwerp,HOUSE,525000.0,3.0,150.0,2.0,0.0,0,,,,,876.0,4.0,,,3500.0
9683539,6140,Wallonia,Hainaut,APARTMENT,175000.0,2.0,300.0,0.0,0.0,0,,,,,,2.0,0.0,1.5,583.3333333333334
9900670,4031,Wallonia,Liège,HOUSE,189000.0,3.0,160.0,,0.0,1,,,,,0.0,2.0,0.0,1.5,1181.25
